,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
298505,1,1,1.2,Westtown,New York,10998,924,1989-09-06,279000
298510,4,3,5.2,Sugar Loaf,New York,10918,2436,2017-08-29,495000
298516,4,5,4.41,Green Township,New Jersey,7821,4245,2012-09-10,895000
298520,4,3,3.7,Westtown,New York,10998,2506,2020-12-04,574900
298527,3,2,0.73,Westtown,New York,10998,1717,2012-10-12,380000
298536,3,2,2.6,Warwick,New York,10990,1841,2017-07-18,549000
298567,3,2,0.36,Pine Island,New York,10969,1404,2001-09-20,399000
298586,4,3,0.24,Mamaroneck,New York,10543,2051,1994-02-01,1385000
298589,5,5,0.09,Forest Hills,New York,11375,2300,2016-07-07,2380000
298590,3,3,0.07,Bronx,New York,10469,1440,2018-08-08,575000
298592,5,6,0.39,Bronxville,New York,10708,4418,1997-08-08,2495000
298593,4,2,0.19,Tuckahoe,New York,10707,2224,2019-11-21,799000
298594,7,5,0.26,Mamaroneck,New York,10543,2748,2019-12-11,1249900
298595,5,5,0.03,Bronx,New York,10464,3090,1997-02-18,1100000
298597,3,2,8.03,Bayside,New York,11360,1200,2015-12-09,749000
298612,5,4,1.14,Briarcliff Manor,New York,10510,4404,1996-03-25,1199000
298614,4,2,0.1,Linden,New Jersey,7036,1800,2001-08-14,449000
298632,2,2,0.06,Brooklyn,New York,11224,1120,1990-12-06,619000
298659,3,3,0.39,Hartsdale,New York,10530,2147,2015-09-28,859000
298672,4,2,0.14,White Plains,New York,10601,2234,2009-08-31,749888
298673,6,8,1.16,Scarsdale,New York,10583,7496,2018-12-13,5950000
298674,3,3,0.17,Yonkers,New York,10710,1689,2007-06-04,599999
298679,5,6,1.14,Scarsdale,New York,10583,5942,1988-07-08,3900000
298680,4,5,2.27,Irvington,New York,10533,4018,2006-01-23,1800000
298682,7,11,2.11,Purchase,New York,10577,10745,1999-10-28,3745000
298689,5,4,0.82,Ardsley,New York,10502,2584,2007-10-01,1299000
298699,8,10,3.1,Purchase,New York,10577,9863,1997-02-21,4600000
298700,4,3,0.11,Yonkers,New York,10710,2780,2020-12-29,830000
298701,1,2,0.06,White Plains,New York,10601,1086,2018-02-15,749900
298707,4,3,0.15,Elmsford,New York,10523,1726,2021-11-17,599000
298710,3,2,1.42,Scarsdale,New York,10583,1943,1991-08-29,895000
298715,4,3,0.31,White Plains,New York,10607,3270,2021-04-02,799999
298727,4,3,0.16,Scarsdale,New York,10583,1900,2017-06-21,895000
298731,2,1,0.03,Yonkers,New York,10710,972,2008-05-20,325000
298747,6,5,0.93,Eastchester,New York,10709,6160,1994-09-22,2500000
298749,7,7,0.42,Bronxville,New York,10708,8358,1999-02-19,5695000
298751,3,5,0.63,Scarsdale,New York,10583,3040,2018-05-31,699999
298779,5,5,0.47,New York City,New York,10471,5158,2004-11-15,2995000
298787,3,2,0.47,White Plains,New York,10603,1750,1992-08-28,675000
298788,4,5,1.07,West Harrison,New York,10604,6100,2004-07-27,2175000
298791,6,7,0.47,Scarsdale,New York,10583,8300,2019-05-16,7915000
298799,4,2,0.29,Valhalla,New York,10595,2814,2007-05-24,855500
298807,3,2,0.18,Yonkers,New York,10710,1416,1994-12-28,599900
298808,3,1,0.15,Yonkers,New York,10710,1125,1982-09-14,549999
298812,3,3,0.01,Scarsdale,New York,10583,2213,2000-05-25,679000
298835,3,3,0.16,Yonkers,New York,10710,2188,1981-07-06,680000
298858,4,5,0.08,West Harrison,New York,10604,3073,2007-11-20,895000
298859,5,5,0.65,Purchase,New York,10577,3869,1988-01-27,1699000
298861,4,2,0.09,White Plains,New York,10605,2328,1995-01-06,399000
298870,4,3,0.29,White Plains,New York,10607,2050,1999-09-29,629000
298871,5,5,0.29,Bronxville,New York,10708,5200,2006-05-25,2695000
298874,3,1,0.18,Eastchester,New York,10709,1278,2015-05-12,599000
298875,4,5,0.3,Scarsdale,New York,10583,2624,1998-06-19,978000
298879,4,2,0.26,Tuckahoe,New York,10707,1196,1998-07-24,669999
298895,7,7,1.22,Scarsdale,New York,10583,5557,2006-02-23,4000000
298898,6,7,0.71,Scarsdale,New York,10583,9500,2009-10-26,7450000
298904,5,8,1.5,Scarsdale,New York,10583,5879,1993-03-10,2600000
298907,7,9,0.54,Scarsdale,New York,10583,8284,2007-05-07,6500000
298908,6,7,2.29,Scarsdale,New York,10583,8570,2015-11-06,4895000
298914,4,3,0.32,White Plains,New York,10607,2658,2004-12-03,850000
298915,6,5,0.55,Scarsdale,New York,10583,4525,2007-01-11,2150000
298916,6,9,0.71,Scarsdale,New York,10583,9911,2014-05-19,7999000
298917,6,5,0.87,Bronxville,New York,10708,4025,2017-08-02,4200000
298918,6,6,0.87,Scarsdale,New York,10583,5563,2002-10-28,4500000
298932,3,3,0.26,Scarsdale,New York,10583,1964,1995-09-14,748000
298948,2,2,0.47,White Plains,New York,10603,1514,1998-06-16,569000
298977,2,1,0.34,White Plains,New York,10601,925,2013-05-14,330000
298988,4,3,0.11,Yonkers,New York,10704,2164,2020-02-19,699000
298989,3,2,0.25,Elmsford,New York,10523,2202,1989-12-18,670000
298996,3,2,0.14,White Plains,New York,10604,1256,1999-12-17,525000
298997,4,4,0.08,Yonkers,New York,10701,2030,2002-07-10,915000
298998,4,5,0.46,Scarsdale,New York,10583,3359,2002-09-10,1425000
299009,9,8,0.7,White Plains,New York,10606,7892,2003-02-24,2500000
299019,7,9,1.49,Scarsdale,New York,10583,9009,2001-01-03,6000000
299020,6,7,1.09,Scarsdale,New York,10583,5109,2017-12-26,3595000
299021,6,7,0.47,Scarsdale,New York,10583,7229,2004-07-27,3675000
299036,5,2,0.12,Scarsdale,New York,10583,2200,2017-02-13,899000
299043,3,3,0.11,Tuckahoe,New York,10707,2838,2019-07-01,975000
299055,5,6,0.85,Scarsdale,New York,10583,6279,2006-01-25,3995000
299064,2,1,0.17,White Plains,New York,10607,1300,2004-08-27,585000
299065,4,5,0.13,White Plains,New York,10605,3222,2005-04-21,1300000
299066,6,3,0.06,Yonkers,New York,10710,2088,1987-01-29,599000
299071,3,2,0.15,Scarsdale,New York,10583,2574,2006-09-06,999000
299077,3,3,0.42,White Plains,New York,10605,2080,1994-10-29,765000
299078,4,4,0.11,Scarsdale,New York,10583,2000,1988-01-25,879000
299080,3,2,0.11,Scarsdale,New York,10583,1800,2012-06-12,895000
299101,9,10,2.27,Scarsdale,New York,10583,12813,2022-02-23,8450000
299102,3,3,0.13,Yonkers,New York,10710,1824,2002-01-18,640000
299108,4,5,0.95,Scarborough,New York,10510,3308,2007-06-12,1150000
299109,3,2,0.15,Hartsdale,New York,10530,1485,2015-07-24,599000
299117,2,2,0.47,Valhalla,New York,10595,1351,2015-03-31,589000
299123,6,5,0.83,Irvington,New York,10533,6360,2016-01-07,2850000
299124,5,6,0.28,Scarsdale,New York,10583,5500,2020-12-22,3299000
299130,5,5,1.03,Nyack,New York,10960,3250,2021-04-21,1295000
299139,4,4,0.12,White Plains,New York,10606,2597,1997-11-28,795000
299142,5,5,0.45,Scarsdale,New York,10583,5834,2004-09-02,2995000
299149,4,4,0.21,White Plains,New York,10606,2338,1998-06-19,775000
299150,3,3,0.19,White Plains,New York,10603,1750,2016-12-13,669000
299152,6,7,0.3,Scarsdale,New York,10583,5700,2021-10-13,1975000
299160,3,4,0.14,Hawthorne,New York,10532,1466,2021-01-19,780000
299161,5,6,0.68,Scarsdale,New York,10583,7740,2014-08-07,3200000
299170,3,2,0.13,White Plains,New York,10605,2026,2014-09-09,758000
299174,4,2,0.12,Scarsdale,New York,10583,1596,2014-12-22,860000
299178,4,3,1.02,Elmsford,New York,10523,2907,1995-06-02,1200000
299180,5,3,0.44,Nanuet,New York,10954,2288,1994-01-12,650000
299185,3,2,0.22,Elmsford,New York,10523,1942,2004-11-01,629000
299187,5,5,1.01,West Harrison,New York,10604,3500,1980-10-09,1450000
299188,3,3,0.12,Scarsdale,New York,10583,2428,2005-05-10,1088000
299195,4,2,0.21,Irvington,New York,10533,1653,2011-03-01,625000
299209,3,4,0.27,Hartsdale,New York,10530,1836,2014-12-24,649000
299212,3,3,0.31,Ardsley,New York,10502,1905,2021-10-27,929000
299213,4,2,0.16,Scarsdale,New York,10583,2300,2021-12-16,1100000
299215,4,2,0.22,White Plains,New York,10606,2368,2001-06-21,849900
299220,4,2,0.14,White Plains,New York,10603,2600,2016-07-07,739000
299231,4,5,1.48,Tarrytown,New York,10591,4584,2013-08-05,2100000
299233,3,1,0.06,Yonkers,New York,10704,924,1992-10-29,459000
299235,4,2,0.18,Scarsdale,New York,10583,1720,2004-01-26,1350000
299238,4,3,0.3,Valhalla,New York,10595,1968,1989-12-28,599900
299239,4,2,0.46,Valley Cottage,New York,10989,2290,2019-10-09,799000
299265,5,6,0.53,West Harrison,New York,10604,5177,2010-09-21,1950000
299268,3,2,0.17,Hawthorne,New York,10532,1159,2018-06-04,550000
299272,3,3,0.13,Elmsford,New York,10523,1952,1987-05-07,575000
299273,4,2,0.12,White Plains,New York,10605,1602,2001-01-10,669000
299274,5,5,0.54,Scarsdale,New York,10583,4722,2003-01-07,1195000
299275,3,2,0.18,Eastchester,New York,10709,1626,2014-11-19,735000
299277,7,7,0.45,Scarsdale,New York,10583,7767,2007-01-08,4500000
299279,2,1,0.14,White Plains,New York,10603,730,1999-11-26,332500
299281,2,2,0.05,Tarrytown,New York,10591,1337,1994-03-16,505000
299285,3,3,0.04,Tarrytown,New York,10591,1392,2015-10-21,550000
299288,3,3,0.23,Scarsdale,New York,10583,2120,2016-06-20,925000
299291,3,2,0.21,Yonkers,New York,10710,1797,2014-05-06,640000
299294,3,3,0.29,Irvington,New York,10533,2722,2019-12-16,1399000
299295,6,6,0.75,West Harrison,New York,10604,4369,2007-08-15,1715000
299296,5,4,0.37,Scarsdale,New York,10583,3612,2014-07-07,1849000
299297,4,3,0.51,Scarsdale,New York,10583,2439,2007-09-12,1200000
299301,3,2,0.24,Elmsford,New York,10523,2184,2018-08-02,699000
299303,4,2,0.11,Yonkers,New York,10704,1790,2018-09-13,650000
299306,5,4,0.25,Scarsdale,New York,10583,3109,2010-01-19,1400000
299309,3,3,0.49,Scarsdale,New York,10583,2014,1992-06-19,714900
299311,3,2,0.17,Thornwood,New York,10594,2005,1994-10-26,790000
299312,3,2,0.19,Yonkers,New York,10710,1566,1998-08-27,679000
299313,4,3,0.11,Scarsdale,New York,10583,2258,1998-11-12,1049000
299315,5,5,0.9,Scarsdale,New York,10583,5626,2014-08-29,3395000
299316,3,2,0.26,White Plains,New York,10603,2862,1978-08-20,559000
299318,4,3,0.17,Hartsdale,New York,10530,1350,2008-02-01,499999
299320,4,4,0.2,Bronxville,New York,10708,2865,2016-05-24,879000
299321,3,3,0.23,Hawthorne,New York,10532,2744,2013-04-16,684900
299322,2,1,0.35,White Plains,New York,10603,1230,2016-11-30,524222
299326,3,3,0.23,White Plains,New York,10607,1742,2017-06-15,619900
299328,3,2,0.49,Valhalla,New York,10595,2598,2002-04-26,1100000
299331,5,5,2.02,West Harrison,New York,10604,4033,2019-05-08,1850000
299332,6,7,0.33,White Plains,New York,10606,4689,2005-04-29,1895000
299334,4,3,0.12,Eastchester,New York,10709,2700,2000-06-02,1300000
299336,4,3,0.11,Scarsdale,New York,10583,2900,2004-07-14,1435000
299349,4,5,0.7,Hartsdale,New York,10530,3200,2010-08-11,1199000
299350,3,2,0.1,Scarsdale,New York,10583,1800,2014-06-30,859000
299368,7,5,0.05,Bronx,New York,10467,2892,2017-11-13,988000
299375,5,5,0.09,New York City,New York,11210,2510,2000-08-22,1350000
299403,4,4,0.11,Mount Vernon,New York,10552,2800,2006-06-06,720000
299462,6,4,0.04,Bronx,New York,10470,3186,2009-11-05,835000
299481,3,1,0.07,Mount Vernon,New York,10550,1700,2009-09-03,200000
299492,4,3,0.05,Brooklyn,New York,11210,2202,1995-10-05,829000
299502,5,2,0.05,Mount Vernon,New York,10553,1800,2018-03-13,600000
299511,4,3,0.24,Bronxville,New York,10708,2438,2004-06-01,2275000
299517,6,5,0.48,Briarcliff Manor,New York,10510,3677,2005-06-23,1450000
299527,6,8,0.36,Scarsdale,New York,10583,7100,2014-11-24,3850000
299540,4,3,0.11,Staten Island,New York,10308,1984,2002-07-22,775000
299572,2,2,0.39,Pleasantville,New York,10570,1300,1992-02-05,589000
299579,9,3,0.17,Mount Vernon,New York,10550,2900,2018-07-30,950000
299622,4,2,0.07,Ossining,New York,10562,1484,1993-03-31,299000
299645,6,5,0.11,Yonkers,New York,10704,2718,2001-01-12,879000
299702,8,2,0.08,Mount Vernon,New York,10550,3019,2018-05-22,700000
299703,8,4,0.18,Mount Vernon,New York,10550,5000,1987-11-13,819000
299720,4,3,0.23,Bronxville,New York,10708,2826,1985-04-25,1995000
299732,4,3,0.26,Thornwood,New York,10594,1970,1991-06-13,799000
299751,4,4,0.7,Briarcliff Manor,New York,10510,3548,2001-03-07,999000
299753,3,1,0.18,Mount Vernon,New York,10552,1448,2021-04-15,599000
299778,5,3,0.09,Mount Vernon,New York,10550,2500,2015-04-03,735000
299827,10,4,0.24,Mount Vernon,New York,10550,5110,2006-02-16,749000
299831,3,2,0.04,Bronx,New York,10466,1813,2017-02-24,730000
299836,3,2,0.12,Yonkers,New York,10704,1343,1996-08-28,595900
299900,3,1,0.06,Mount Vernon,New York,10550,1226,2011-06-13,419000
299943,6,5,0.23,Eastchester,New York,10709,2909,2016-05-20,1350000
299949,4,2,0.08,Ossining,New York,10562,2352,2017-02-15,480222
300018,5,5,0.07,Mount Vernon,New York,10550,2000,2019-06-05,799000
300048,4,3,0.2,Hartsdale,New York,10530,2067,2004-02-09,739000
300051,6,4,0.08,Mount Vernon,New York,10550,2880,2007-10-09,849000
300054,4,3,0.06,Mount Vernon,New York,10550,1800,2004-08-10,499000
300059,4,5,4.0,Briarcliff Manor,New York,10510,5400,2021-10-13,1995000
300068,3,3,0.13,Yonkers,New York,10710,1583,2018-03-30,739000
300091,4,2,0.05,Mount Vernon,New York,10550,1500,2019-10-29,699000
300124,3,3,0.2,Mount Vernon,New York,10552,2400,1995-07-12,749000
300166,4,4,0.11,Staten Island,New York,10308,2430,2011-04-07,1188000
300171,4,3,0.04,Brooklyn,New York,11204,1504,2007-03-22,1180000
300221,3,2,0.09,Bronxville,New York,10708,1708,1997-09-29,799000
300256,5,2,0.15,Mount Vernon,New York,10553,1800,2008-01-17,499997
300257,4,2,0.11,Ossining,New York,10562,1228,1983-10-19,460000
300284,3,4,0.13,Mount Vernon,New York,10552,3500,2016-08-04,995000
300292,4,3,0.28,Scarsdale,New York,10583,2300,2014-12-30,839000
300296,6,2,0.09,Brooklyn,New York,11229,2316,2021-06-22,1800000
300306,6,5,0.33,Bronxville,New York,10708,4347,2010-09-16,1598000
300317,2,2,30.0,Ossining,New York,10562,1268,2001-08-17,399000
300318,2,2,0.05,Valhalla,New York,10595,1448,2005-07-25,554900
300339,3,2,0.06,Bronx,New York,10469,1260,2016-08-19,599999
300350,6,4,0.12,Yonkers,New York,10703,3500,2010-02-09,1200000
300352,3,2,0.06,Bronx,New York,10469,1100,2019-03-11,550000
300355,4,3,0.34,Nanuet,New York,10954,2016,2015-05-19,575000
300357,5,2,0.57,Nanuet,New York,10954,3420,2007-09-14,699000
300365,4,6,0.28,Bronx,New York,10470,3084,2001-01-08,1500000
300488,4,4,0.11,Mount Vernon,New York,10552,3000,2002-11-20,949000
300535,3,2,0.46,Hartsdale,New York,10530,1480,1988-09-22,719900
300543,3,2,0.13,Tuckahoe,New York,10707,2142,2003-05-01,899500
300547,4,3,0.05,Tuckahoe,New York,10707,2065,2019-07-05,750000
300548,5,4,0.27,Irvington,New York,10533,3380,2018-01-11,1790000
300559,3,3,0.34,Piermont,New York,10968,2922,2007-02-06,875000
300569,3,2,0.17,Bronxville,New York,10708,1700,2002-10-17,849000
300573,3,3,0.26,Ossining,New York,10562,1792,2020-12-14,589000
300612,3,2,0.35,Briarcliff Manor,New York,10510,1410,2016-01-07,799000
300631,5,3,0.06,Mount Vernon,New York,10550,2400,2007-08-15,835000
300638,1,2,35.0,Ossining,New York,10562,1158,2018-06-27,345900
300640,3,2,0.04,Bronx,New York,10466,2100,2022-01-31,569900
300641,3,4,0.06,Staten Island,New York,10304,1620,2012-08-22,649999
300654,5,5,0.75,Briarcliff Manor,New York,10510,6257,1992-10-30,1750000
300661,6,5,0.06,Bronx,New York,10469,2750,2013-09-24,1150000
300664,4,3,0.22,Bronxville,New York,10708,3480,1997-04-04,1099000
300704,4,4,0.26,Bronxville,New York,10708,2400,1997-10-10,849000
300722,9,4,0.23,Mount Vernon,New York,10550,10019,2020-02-05,894700
300723,4,2,0.05,Mount Vernon,New York,10550,1700,1995-06-29,569000
300832,7,2,0.05,Bronx,New York,10461,2964,2017-04-05,999999
300853,1,1,0.07,New York City,New York,10038,920,2010-04-05,1475000
300945,3,2,0.08,Staten Island,New York,10305,1880,2019-01-11,899000
301257,6,2,0.05,Haverstraw,New York,10927,2477,2002-06-27,489000
301372,2,1,0.15,Hawthorne,New York,10532,1300,1994-02-16,549000
301375,7,4,0.14,Sloatsburg,New York,10974,2255,1985-02-22,750000
301528,5,3,0.85,Pomona,New York,10970,2508,1978-06-09,749000
301549,5,4,0.63,Chestnut Ridge,New York,10977,2748,2008-05-09,1200000
301598,2,4,4.0,Ossining,New York,10562,2715,2020-02-07,675000
301627,4,3,0.38,Irvington,New York,10533,2625,2015-11-06,1450000
301943,3,2,0.39,Spring Valley,New York,10977,1221,2006-10-06,459000
301994,3,2,0.27,Ossining,New York,10562,1933,2005-09-06,549900
302018,5,3,0.23,Staten Island,New York,10312,5008,1997-09-05,1428000
302103,3,4,13.0,Ossining,New York,10562,3680,2016-10-11,949900
302288,4,3,0.04,Fresh Meadows,New York,11366,2498,2022-02-28,1338000
302370,5,3,0.07,New York City,New York,11230,1933,1990-01-22,2500000
302389,3,3,0.1,Bayside,New York,11361,3212,1995-06-08,1498000
302973,3,2,0.05,Brooklyn,New York,11234,2235,2006-11-29,899000
303011,3,2,0.04,Brooklyn,New York,11224,1233,2007-10-10,699000
303068,3,2,0.09,Bayside,New York,11364,1800,2009-08-06,1298000
303209,7,3,0.09,Bronx,New York,10465,3990,1998-12-04,874999
303249,6,6,1.2,Sands Point,New York,11050,5508,2020-10-01,5998000
303282,4,3,0.4,New Rochelle,New York,10804,2900,1999-11-05,999000
303300,4,3,0.41,Mamaroneck,New York,10543,3586,2002-10-16,1249500
303303,6,8,0.28,Harrison,New York,10528,6189,1998-12-21,3090000
303327,3,2,0.42,New Rochelle,New York,10804,1850,2015-06-26,899000
303339,6,3,0.13,Mount Vernon,New York,10552,2700,2021-08-11,789000
303340,4,1,0.06,Mount Vernon,New York,10550,1850,2021-12-29,449999
303366,5,5,1.41,Scarsdale,New York,10583,5595,1987-07-23,3495000
303370,3,3,0.12,Mamaroneck,New York,10543,1236,2019-10-21,699000
303373,6,3,0.11,Port Washington,New York,11050,2800,2018-08-15,1199000
303391,4,3,0.1,Bronx,New York,10475,2256,2020-11-09,695000
303416,3,3,0.04,Pelham,New York,10803,1880,1992-09-01,599000
303418,4,2,0.1,Rye,New York,10580,1526,2011-03-23,995000
303433,12,4,0.17,New Rochelle,New York,10801,3502,1997-10-20,899000
303434,4,3,0.04,Brooklyn,New York,11236,2090,1987-01-20,785000
303454,6,5,0.25,Larchmont,New York,10538,4226,2010-06-01,2950000
303467,4,3,0.06,New Rochelle,New York,10801,1800,2019-09-27,599000
303505,5,4,0.17,New Rochelle,New York,10804,2788,2007-01-05,819000
303506,5,4,0.29,New Rochelle,New York,10805,3200,2006-01-13,950000
303508,4,1,0.08,Mount Vernon,New York,10553,1800,2004-12-08,619900
303514,5,5,0.21,Bronx,New York,10464,3825,2014-07-03,1120007
303520,6,7,0.61,Larchmont,New York,10538,8596,2004-08-16,5195000
303526,6,5,0.09,Bayside,New York,11360,3002,1995-04-19,1948888
303590,5,6,3.02,Sands Point,New York,11050,5411,1990-06-29,3500000
303593,6,7,0.18,Larchmont,New York,10538,4820,2021-07-13,3275000
303607,2,2,0.06,Bronx,New York,10464,1041,2022-01-10,595000
303622,4,4,0.32,Great Neck,New York,11024,4800,1997-12-03,2575000
303677,3,3,0.52,Larchmont,New York,10538,2971,1994-01-19,1399999
303679,7,10,1.54,Harrison,New York,10528,8469,1986-07-14,3795000
303726,4,4,0.47,Larchmont,New York,10538,3395,1987-07-21,1599000
303729,2,3,5.3,Bronx,New York,10464,1747,2013-05-21,588000
303745,5,5,1.01,Harrison,New York,10528,5000,2021-05-10,2985000
303762,3,3,0.06,Bronx,New York,10464,2182,2007-08-30,799000
303768,4,2,0.07,New Rochelle,New York,10805,1500,2021-08-13,655000
303819,4,3,0.47,New Rochelle,New York,10805,3215,2002-06-03,1499000
303822,3,2,0.11,Mamaroneck,New York,10543,1365,1986-01-03,599000
303825,6,3,0.18,Mamaroneck,New York,10543,3344,2022-03-03,1100000
303843,1,1,9.0,Mamaroneck,New York,10543,756,2009-09-23,269000
303851,6,3,0.12,Harrison,New York,10528,1691,1998-07-21,850000
303859,6,4,0.26,New Rochelle,New York,10801,3225,2019-03-26,825000
303861,4,2,0.11,Larchmont,New York,10538,1670,1999-02-08,959000
303863,5,3,0.05,Astoria,New York,11106,1400,1988-05-04,1800000
303870,5,2,0.06,Bronx,New York,10475,1800,2009-01-20,849000
303873,5,3,0.24,New Rochelle,New York,10801,2535,2019-08-16,749000
303886,6,5,0.58,New Rochelle,New York,10804,4590,2016-06-29,2200000
303916,3,4,0.11,Pelham,New York,10803,2382,2017-09-08,1159000
303948,3,2,0.18,Harrison,New York,10528,1474,2013-07-31,825000
303958,3,3,0.12,New York City,New York,11375,2280,2002-05-30,1899000
303968,3,3,0.11,Tuckahoe,New York,10707,1600,2018-04-06,789000
303988,3,3,0.12,Pelham,New York,10803,1300,2015-11-24,799998
303993,1,1,0.04,Tarrytown,New York,10591,750,2008-01-16,245000
303996,4,3,0.23,Scarsdale,New York,10583,2198,2021-12-02,979021
303998,3,1,0.15,Tuckahoe,New York,10707,1505,2000-04-17,745000
304007,4,2,0.25,Mamaroneck,New York,10543,1826,2020-06-30,660000
304035,6,6,1.01,Great Neck,New York,11024,8000,2011-12-01,7950000
304043,5,6,1.48,Harrison,New York,10528,5154,2005-09-27,2595000
304087,5,5,0.58,Mamaroneck,New York,10543,4075,1997-09-22,2199000
304089,3,1,0.11,Mamaroneck,New York,10543,1104,2021-10-27,599000
304098,5,4,0.25,Larchmont,New York,10538,2535,2013-09-13,1799000
304100,4,4,0.56,Scarsdale,New York,10583,3150,2002-03-25,2395000
304119,4,4,0.22,Scarsdale,New York,10583,3629,2014-07-22,2100000
304125,5,4,0.32,New Rochelle,New York,10804,2745,1997-10-14,1100000
304126,1,2,4.0,Larchmont,New York,10538,960,2005-04-04,575000
304128,4,3,0.47,Mamaroneck,New York,10543,3003,1999-11-15,1395000
304140,3,3,0.1,Larchmont,New York,10538,1990,1988-12-28,1199000
304147,4,4,0.24,New Rochelle,New York,10801,3147,2017-12-12,930000
304161,4,4,0.24,Mount Vernon,New York,10552,2832,2015-11-05,1200000
304162,4,3,0.21,New Rochelle,New York,10804,2436,2015-04-24,999000
304167,4,3,0.18,Mamaroneck,New York,10543,1851,2004-04-22,1200000
304174,4,3,0.08,New Rochelle,New York,10801,2990,2002-10-29,1100000
304175,4,4,0.57,Larchmont,New York,10538,3156,2007-10-19,1975000
304180,2,1,0.06,Bronx,New York,10464,1188,1988-08-17,649000
304184,6,3,0.26,Mamaroneck,New York,10543,2914,2006-08-17,979000
304192,2,3,5.3,Bronx,New York,10464,1593,2005-08-26,479000
304202,4,4,0.28,Mamaroneck,New York,10543,3848,2021-05-07,1995000
304204,3,3,0.27,Larchmont,New York,10538,2914,1995-11-24,1495000
304209,5,2,0.05,Bronx,New York,10466,2398,2020-04-24,775000
304240,6,3,0.12,Mamaroneck,New York,10543,2508,2018-09-04,849000
304248,2,2,0.25,New Rochelle,New York,10805,1261,2000-11-15,599000
304252,4,2,0.14,Larchmont,New York,10538,1985,2015-09-17,950000
304254,5,5,0.65,Mamaroneck,New York,10543,4965,1991-11-27,2595000
304255,4,3,0.28,Larchmont,New York,10538,2780,1999-04-12,1400000
304256,5,3,0.14,Rye,New York,10580,2348,2014-12-01,1550000
304258,5,4,0.21,Larchmont,New York,10538,3927,2000-03-22,1875000
304286,5,6,1.3,Elmsford,New York,10523,4225,2021-04-06,1175000
304288,3,2,0.05,Mount Vernon,New York,10550,1800,2007-02-27,499900
304292,4,3,0.11,New Rochelle,New York,10801,2000,2009-06-09,695000
304318,6,3,0.14,Harrison,New York,10528,2662,1998-10-28,925000
304330,6,7,0.72,Rye,New York,10580,5905,2017-06-21,3900000
304337,4,2,0.11,Pelham,New York,10803,1600,2000-08-08,775000
304357,2,2,5.3,Bronx,New York,10464,1429,2001-01-12,950000
304432,2,2,0.08,Lyndhurst,New Jersey,7071,1224,2009-10-06,424900
304448,3,1,0.11,Mount Vernon,New York,10550,1500,2021-04-01,415000
304451,6,2,0.06,Bronx,New York,10453,3905,2005-10-14,550000
304452,3,2,0.04,Bronx,New York,10463,1782,2021-03-11,749000
304453,2,1,0.08,Bronx,New York,10469,1671,2018-10-19,295000
304459,6,8,1.46,Great Neck,New York,11024,8300,2004-09-07,15000000
304461,4,2,0.08,New Rochelle,New York,10801,1400,1998-01-07,350000
304462,4,2,0.06,Bronx,New York,10465,2040,2005-08-24,430000
304463,5,3,0.26,New Rochelle,New York,10804,2843,2004-08-17,895000
304465,4,2,0.11,Yonkers,New York,10704,2200,2004-01-23,799500
304466,8,11,2.26,Scarsdale,New York,10583,11623,2007-08-30,7750000
304467,7,11,3.86,Sands Point,New York,11050,8074,2011-05-04,7495000
304468,1,1,2.13,New York City,New York,10040,725,2019-06-26,319000
304478,3,3,0.06,Bronx,New York,10468,1308,2020-07-08,1150000
304481,1,1,0.01,Pelham,New York,10803,750,2005-03-25,309000
304483,3,2,0.04,Bronx,New York,10466,1939,1985-10-28,579000
304487,3,2,0.05,Mount Vernon,New York,10553,1500,1989-10-13,450000
304492,3,2,0.17,New Rochelle,New York,10801,1700,2017-06-07,795000
304494,5,3,0.07,Bronx,New York,10466,1400,2018-01-29,670000
304499,8,2,0.1,New Rochelle,New York,10801,2502,2000-10-13,499999
304502,6,4,0.55,Bronxville,New York,10708,4341,1995-12-07,1355000
304509,4,2,0.13,Larchmont,New York,10538,1676,1999-02-10,784000
304510,2,1,0.05,Bronx,New York,10466,1728,1987-02-03,529000
304515,4,3,0.05,Bronx,New York,10472,1860,2003-04-14,715000
304519,3,2,0.07,New Rochelle,New York,10805,1160,2017-02-16,499000
304520,6,4,0.11,Bronx,New York,10466,3160,2005-08-01,998000
304537,8,3,0.04,Bronx,New York,10456,3354,1990-03-01,934999
304538,6,5,0.12,Mount Vernon,New York,10553,3600,2021-08-30,849000
304547,1,1,0.12,New York,New York,10128,706,2013-09-18,599000
304548,8,3,0.09,Bronx,New York,10466,2200,2020-06-16,849900
304551,4,3,25.0,Bronx,New York,10466,1813,1985-09-30,699999
304558,3,2,0.03,New York,New York,10026,2876,2010-04-23,2549000
304559,4,2,0.07,Bronx,New York,10461,2158,1990-10-01,979000
304560,6,2,0.09,Bronx,New York,10467,2867,1988-01-06,749800
304568,5,2,0.11,Mamaroneck,New York,10543,1792,1991-06-28,495000
304571,4,3,0.06,Bronx,New York,10470,2000,2019-06-06,775000
304573,5,4,0.05,Bronx,New York,10461,2414,1998-11-18,1300000
304574,5,2,0.04,Bronx,New York,10469,1760,2004-07-14,795000
304577,3,2,0.04,Bronx,New York,10466,1233,2006-12-11,399000
304587,5,2,0.06,Mount Vernon,New York,10553,1831,2011-11-18,565000
