,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
67737,3,4,0.08,Waltham,Massachusetts,2451,3000,1989-07-31,1099000
67739,5,6,0.92,Westwood,Massachusetts,2090,3947,,1750000
67760,2,3,0.55,Sharon,Massachusetts,2067,1987,2005-10-18,899900
67768,4,5,2.12,Sharon,Massachusetts,2067,5100,,1999000
67811,5,4,0.46,Canton,Massachusetts,2021,4308,,1899995
67836,5,3,0.49,Canton,Massachusetts,2021,3689,,1914995
67850,6,4,0.49,Randolph,Massachusetts,2368,4038,2003-09-19,1100000
67857,32,28,0.51,Stoughton,Massachusetts,2072,22456,,5200000
67877,5,4,1.44,Sharon,Massachusetts,2067,4448,2005-08-18,1575000
67884,5,5,2.5,Sharon,Massachusetts,2067,5500,,2499000
67921,2,1,0.19,Milton,Massachusetts,2186,1110,1983-08-25,739900
67933,3,2,0.23,Stoughton,Massachusetts,2072,1527,2003-08-19,549900
67939,3,2,0.76,Stoughton,Massachusetts,2072,1612,,624900
67944,5,6,0.7,Canton,Massachusetts,2021,4697,,1987995
67955,4,3,1.45,Westwood,Massachusetts,2090,3847,,1650000
67985,3,3,3.29,Foxboro,Massachusetts,2035,2920,2014-12-05,869000
67988,4,4,0.57,Foxboro,Massachusetts,2035,3119,2001-06-28,860000
68025,3,2,0.27,Stoughton,Massachusetts,2072,1451,,485000
68029,4,1,0.44,Stoughton,Massachusetts,2072,1900,2003-06-27,600000
68087,5,5,1.15,Norfolk,Massachusetts,2056,4500,,2899000
68094,4,3,0.92,Sharon,Massachusetts,2067,3325,1991-05-10,1150000
68123,2,1,0.03,Boston,Massachusetts,2116,1207,2014-03-26,1099000
68126,5,4,3.26,Milton,Massachusetts,2186,5003,2004-12-17,2300000
68141,4,3,0.11,Milton,Massachusetts,2186,2438,1995-01-17,869000
68156,3,3,0.69,Mansfield,Massachusetts,2048,2182,,689900
68165,4,2,0.26,Walpole,Massachusetts,2032,1734,1993-12-28,599900
68179,3,2,0.26,Norwood,Massachusetts,2062,2110,2003-03-21,625000
68197,2,1,0.23,Sharon,Massachusetts,2067,898,,489000
68225,5,4,1.03,Easton,Massachusetts,2356,3734,,1100000
68249,4,2,0.25,Milton,Massachusetts,2186,1691,1991-04-02,699900
68250,3,2,0.17,Stoughton,Massachusetts,2072,1332,2013-10-04,519900
68278,3,2,0.23,Stoughton,Massachusetts,2072,1547,2001-07-02,519900
68284,5,3,0.17,Norwood,Massachusetts,2062,2520,,979000
68291,4,3,0.28,Sharon,Massachusetts,2067,2680,2009-12-23,825000
68307,4,3,0.33,Canton,Massachusetts,2021,1757,2001-05-04,585000
68310,4,4,0.46,Sharon,Massachusetts,2067,4973,1995-09-21,1090000
68311,3,2,0.46,Sharon,Massachusetts,2067,1628,2006-11-16,600000
68314,3,3,0.96,Sharon,Massachusetts,2067,3299,,1200000
68338,4,3,1.38,Foxboro,Massachusetts,2035,2776,1992-04-10,849900
68363,4,3,0.35,Foxboro,Massachusetts,2035,3050,,999900
68366,3,2,0.4,Walpole,Massachusetts,2081,1527,2010-04-16,549000
68378,3,3,0.4,Norwood,Massachusetts,2062,1544,1957-09-26,749900
68422,2,2,0.08,Norwood,Massachusetts,2062,1796,1978-07-06,540000
68444,4,3,0.5,Foxboro,Massachusetts,2035,2728,2000-08-18,849999
68445,6,2,0.09,Norwood,Massachusetts,2062,2089,1984-12-26,499900
68448,4,2,0.51,Canton,Massachusetts,2021,2832,,900000
68460,3,3,0.49,Norwood,Massachusetts,2062,2112,,655000
68490,6,6,1.43,Canton,Massachusetts,2021,5421,2001-05-30,1749900
68505,4,3,0.27,Norwood,Massachusetts,2062,3026,1964-09-01,874900
68522,4,4,0.42,Sharon,Massachusetts,2067,1890,,399900
68531,4,2,0.12,Norwood,Massachusetts,2062,1411,1955-02-24,527900
68540,5,5,3.89,Sharon,Massachusetts,2067,4800,,2475000
68550,3,2,0.18,Canton,Massachusetts,2021,1247,2010-02-12,490000
68554,4,3,2.36,Easton,Massachusetts,2356,3863,1990-02-13,985000
68566,3,3,0.17,Milton,Massachusetts,2186,1839,2004-06-30,890000
68609,2,3,1.0,Walpole,Massachusetts,2032,2105,2005-03-07,785000
68620,4,3,0.35,Canton,Massachusetts,2021,3532,1997-11-26,1075000
68643,4,3,0.19,Boston,Massachusetts,2131,1394,2006-06-22,589000
68648,5,5,0.99,Milton,Massachusetts,2186,4915,,2750000
68666,4,2,0.17,Foxboro,Massachusetts,2035,1513,,374900
68672,4,2,0.51,Foxboro,Massachusetts,2035,2496,2021-11-16,699900
68675,3,3,2.05,Walpole,Massachusetts,2081,3072,,1100000
68719,3,2,0.69,Mansfield,Massachusetts,2048,1540,2007-11-29,469000
68723,3,1,0.26,Walpole,Massachusetts,2081,852,2009-04-15,420000
68749,4,3,1.67,Foxboro,Massachusetts,2035,3120,2010-03-05,825000
68751,3,2,0.37,Norwood,Massachusetts,2062,1895,2004-07-01,625000
68755,4,3,0.35,Canton,Massachusetts,2021,2520,2006-09-29,849900
68795,4,4,0.93,Milton,Massachusetts,2186,3041,2001-09-27,1595000
68804,3,1,0.62,Stoughton,Massachusetts,2072,1056,1984-07-18,249900
68808,3,2,0.92,Easton,Massachusetts,2375,1256,1996-08-23,525000
68811,3,1,0.19,Mansfield,Massachusetts,2048,1068,1995-10-30,399900
68812,4,3,1.98,Foxboro,Massachusetts,2035,2070,1996-09-27,674900
68817,3,3,0.4,Randolph,Massachusetts,2368,1867,,619900
68840,3,2,0.46,Sharon,Massachusetts,2067,1388,2001-06-29,575000
68873,4,1,1.08,Walpole,Massachusetts,2081,1500,2018-08-24,529900
68876,3,3,0.37,Stoughton,Massachusetts,2072,2951,2002-10-30,675000
68881,4,4,0.43,Walpole,Massachusetts,2081,3396,,1025000
68885,4,3,0.5,Norwood,Massachusetts,2062,1782,1967-02-20,745000
68929,3,2,0.34,Foxboro,Massachusetts,2035,1724,2000-09-28,525000
68934,4,3,0.75,Canton,Massachusetts,2021,3000,2010-02-12,899000
68959,4,5,1.34,Wrentham,Massachusetts,2093,4965,2005-04-29,1188000
68984,3,2,0.11,Providence,Rhode Island,2909,1238,2018-06-07,265000
69018,3,1,0.12,Pawtucket,Rhode Island,2861,1019,2008-08-29,284900
69117,4,3,4.27,Rehoboth,Massachusetts,2769,3612,,899500
69242,2,1,1.5,Rehoboth,Massachusetts,2769,1357,,360000
69300,4,2,0.06,Providence,Rhode Island,2904,1164,,270000
69320,4,2,0.15,East Providence,Rhode Island,2916,2192,2015-10-14,629000
69329,3,2,0.07,Providence,Rhode Island,2908,1008,2017-03-30,285000
69438,4,2,1.5,Rehoboth,Massachusetts,2769,3046,1996-09-30,569900
69488,4,3,0.92,Foxboro,Massachusetts,2035,2874,2007-11-15,925000
69494,2,3,1.19,Walpole,Massachusetts,2081,2350,2000-11-16,699000
69629,3,3,1.38,Rehoboth,Massachusetts,2769,1696,,699900
69749,3,2,0.4,Rehoboth,Massachusetts,2769,1609,1999-02-10,297000
69799,3,2,0.23,East Providence,Rhode Island,2916,1947,2006-07-18,585000
69821,2,2,1.5,Rehoboth,Massachusetts,2769,1600,,469000
69823,4,2,0.19,East Providence,Rhode Island,2916,1344,2019-07-29,399000
69844,3,2,0.41,Smithfield,Rhode Island,2917,1132,1993-08-31,398900
69874,4,3,1.58,Scituate,Rhode Island,2857,3425,1993-12-16,759900
69876,4,2,0.11,Pawtucket,Rhode Island,2860,3003,,379900
69880,2,1,0.15,Pawtucket,Rhode Island,2860,728,2018-05-11,259000
69889,3,3,0.28,North Providence,Rhode Island,2904,2184,,600000
70030,4,3,0.58,Attleboro,Massachusetts,2703,2817,2004-03-16,679900
70037,4,4,0.93,Foxboro,Massachusetts,2035,3540,,999900
70054,3,2,0.15,Haverhill,Massachusetts,1832,1806,1982-11-12,419900
70055,3,3,0.35,Haverhill,Massachusetts,1832,2000,,629900
70056,3,3,1.84,Haverhill,Massachusetts,1832,2941,2010-11-01,759000
70057,3,2,1.3,Haverhill,Massachusetts,1832,1870,2010-12-15,549900
70058,9,4,0.14,Haverhill,Massachusetts,1832,4446,,699900
70059,3,3,0.25,Haverhill,Massachusetts,1832,1690,2001-06-18,569000
70060,5,3,0.1,Haverhill,Massachusetts,1832,2276,2006-06-13,579900
70061,2,1,0.23,Haverhill,Massachusetts,1832,1108,2011-10-04,399900
70062,12,4,0.07,Haverhill,Massachusetts,1832,4635,,699900
70063,4,1,1.08,Haverhill,Massachusetts,1832,1098,2007-03-12,449900
70064,2,3,0.36,Haverhill,Massachusetts,1832,2514,,789000
70065,5,2,0.07,Haverhill,Massachusetts,1832,1866,,525000
70066,7,3,0.08,Haverhill,Massachusetts,1832,3337,2006-06-09,584900
70067,4,2,1.3,Georgetown,Massachusetts,1833,1666,,599000
70068,3,3,0.52,Georgetown,Massachusetts,1833,1626,1987-08-03,575000
70071,2,1,0.68,Groveland,Massachusetts,1834,1522,,375000
70072,3,1,0.3,Groveland,Massachusetts,1834,1382,,480000
70073,6,3,0.15,Haverhill,Massachusetts,1835,2900,,575000
70074,3,2,0.29,Haverhill,Massachusetts,1835,1803,2003-10-10,565000
70075,2,4,2.13,Haverhill,Massachusetts,1835,6912,,1900000
70076,3,2,0.13,Haverhill,Massachusetts,1835,1403,,375000
70077,4,4,0.45,Haverhill,Massachusetts,1835,4680,,799900
70078,3,3,0.71,Haverhill,Massachusetts,1835,1674,2005-03-30,499900
70079,4,3,3.44,Haverhill,Massachusetts,1835,3526,2006-07-14,779900
70080,8,3,0.13,Haverhill,Massachusetts,1835,3409,,674900
70081,3,2,0.17,Haverhill,Massachusetts,1835,1632,1994-05-24,475000
70082,7,3,0.04,Lawrence,Massachusetts,1840,2900,2009-03-06,479900
70084,3,2,0.21,Easton,Massachusetts,2375,1615,2001-12-14,525000
70093,3,3,0.23,Canton,Massachusetts,2021,1600,1991-10-31,649900
70113,3,1,0.26,Methuen,Massachusetts,1844,1552,,300000
70115,3,3,1.16,Methuen,Massachusetts,1844,2962,,675000
70116,3,2,0.15,Methuen,Massachusetts,1844,1944,2000-07-31,455000
70118,5,2,0.37,Methuen,Massachusetts,1844,2461,,599900
70119,4,4,0.53,Methuen,Massachusetts,1844,3800,,634490
70120,3,4,0.36,Methuen,Massachusetts,1844,2209,,499000
70122,3,3,0.33,Methuen,Massachusetts,1844,2262,1981-01-01,575000
70123,3,3,0.53,Methuen,Massachusetts,1844,1752,,599900
70124,4,2,0.34,Methuen,Massachusetts,1844,2308,1980-06-01,549000
70125,3,2,0.22,Methuen,Massachusetts,1844,2601,2003-07-02,825000
70126,3,2,0.27,Methuen,Massachusetts,1844,2373,2018-08-07,450000
70127,4,2,0.16,Methuen,Massachusetts,1844,1932,,499900
70132,3,1,1.69,Methuen,Massachusetts,1844,1438,,650000
70136,3,1,0.25,Methuen,Massachusetts,1844,1199,1981-06-01,445000
70148,4,2,0.18,North Andover,Massachusetts,1845,1440,,489000
70151,3,2,0.15,North Andover,Massachusetts,1845,1456,1999-11-19,649000
70154,3,1,0.13,North Andover,Massachusetts,1845,1172,2009-10-23,470000
70156,3,2,0.17,North Andover,Massachusetts,1845,1641,,599900
70158,4,4,1.0,North Andover,Massachusetts,1845,4500,1989-03-10,1199000
70163,4,4,0.42,North Andover,Massachusetts,1845,2318,2004-07-09,599900
70190,2,1,0.13,Merrimac,Massachusetts,1860,720,1993-04-02,325000
70191,4,3,1.84,Merrimac,Massachusetts,1860,2955,2000-05-12,749900
70192,4,3,0.56,Merrimac,Massachusetts,1860,2724,1999-05-14,729000
70218,5,4,0.75,Salem,New Hampshire,3079,3754,,953000
70220,3,3,0.26,Salisbury,Massachusetts,1952,1872,2001-07-23,549900
70221,4,3,0.62,Salem,New Hampshire,3079,2852,,835000
70223,2,2,22.91,Atkinson,New Hampshire,3811,1708,,538982
70226,2,2,0.55,Newbury,Massachusetts,1951,1122,1987-08-20,1300000
70228,4,3,4.85,Kingston,New Hampshire,3848,2900,,825000
70229,3,7,1.19,Salem,New Hampshire,3079,5504,2009-02-06,1922000
70232,3,4,0.44,Ipswich,Massachusetts,1938,4400,1996-12-26,1750000
70233,4,3,3.0,Kingston,New Hampshire,3848,3000,,975000
70234,3,3,0.2,Methuen,Massachusetts,1844,2300,,764900
70235,2,3,0.23,Rowley,Massachusetts,1969,2000,,739000
70267,7,3,0.15,Lawrence,Massachusetts,1841,2623,,499990
70284,2,4,65.0,Topsfield,Massachusetts,1983,3266,,869800
70285,6,5,24.14,Wenham,Massachusetts,1984,7760,1997-09-15,4650000
70295,5,7,30.0,Wenham,Massachusetts,1984,6850,,1900000
70461,2,1,0.03,Lawrence,Massachusetts,1841,681,,250000
70497,5,2,0.15,Lawrence,Massachusetts,1841,1608,2005-08-26,375000
70594,2,2,98.0,Merrimack,New Hampshire,3054,1488,2017-05-26,319900
70728,6,4,0.47,Derry,New Hampshire,3038,2600,,569000
70805,2,2,0.28,Salem,New Hampshire,3079,2454,,569900
70827,2,2,0.11,Derry,New Hampshire,3038,1932,,299000
70837,4,3,0.35,Salem,New Hampshire,3079,4246,2017-10-17,1295000
70850,2,1,0.67,Salem,New Hampshire,3079,1366,2013-11-18,399900
70876,4,4,2.0,Boxford,Massachusetts,1921,3394,,875000
71031,3,2,0.12,Salem,New Hampshire,3079,1332,2016-05-26,389000
71039,4,5,2.0,Boxford,Massachusetts,1921,4684,,1265000
71087,3,2,1.5,Salem,New Hampshire,3079,1936,,497000
71222,3,2,0.2,Hampton,New Hampshire,3842,1456,2013-03-11,425000
71223,3,2,0.25,Raymond,New Hampshire,3077,1700,2022-01-25,399900
71224,3,3,2.02,Brentwood,New Hampshire,3833,2334,,660000
71230,8,8,0.64,Exeter,New Hampshire,3833,6271,,2100000
71231,2,2,1.16,Derry,New Hampshire,3038,1448,,220000
71233,4,3,0.35,Exeter,New Hampshire,3833,2433,,459900
71234,2,1,1.0,South Hampton,New Hampshire,3827,753,,324900
71235,4,2,0.09,Exeter,New Hampshire,3833,1840,2011-04-14,750000
71238,6,3,0.11,Hampton,New Hampshire,3842,2175,2002-02-08,885000
71239,12,6,0.16,Salisbury,Massachusetts,1952,4366,2004-04-26,1995000
71241,3,2,0.75,Exeter,New Hampshire,3833,2302,,1250000
71242,4,5,0.13,Hampton,New Hampshire,3842,2862,,1200000
71243,4,4,3.1,Stratham,New Hampshire,3885,3003,,1250000
71248,1,1,0.53,Danville,New Hampshire,3819,528,,84900
71250,2,2,0.28,Hampton,New Hampshire,3842,1748,,265000
71251,5,5,1.14,Sandown,New Hampshire,3873,5716,,999998
71253,3,2,0.71,Plaistow,New Hampshire,3865,1200,,314900
71255,4,2,0.5,Salisbury,Massachusetts,1952,2800,1987-02-03,825000
71256,3,4,0.07,Newburyport,Massachusetts,1950,2722,2020-01-21,1399900
71257,3,2,0.38,Exeter,New Hampshire,3833,2342,2017-03-17,409900
71258,3,3,1.36,Kensington,New Hampshire,3833,2031,2021-04-23,624900
71260,6,4,2.0,Danville,New Hampshire,3819,2756,,550000
71261,3,3,1.28,Hampstead,New Hampshire,3841,2300,,749900
71262,4,5,0.21,Newburyport,Massachusetts,1950,4807,,2750000
71263,3,3,0.56,Amesbury,Massachusetts,1913,2128,,859900
71264,3,3,56.0,Amesbury,Massachusetts,1913,2128,,849900
71270,4,4,1.33,Salem,New Hampshire,3079,3428,2002-01-16,699000
71273,3,2,1.34,Derry,New Hampshire,3038,2045,,469721
71286,2,1,0.08,Salem,New Hampshire,3079,884,2019-10-24,469000
71293,5,4,0.3,Lexington,Massachusetts,2420,3285,1988-07-11,1700000
71301,2,2,2.41,Kingston,New Hampshire,3848,1886,,325000
71302,2,2,2.41,Kingston,New Hampshire,3848,2105,,350000
71303,2,2,0.17,Atkinson,New Hampshire,3811,2000,,649900
71306,5,5,0.86,Hampton,New Hampshire,3842,5406,,1095000
71307,3,2,3.18,Kingston,New Hampshire,3848,2866,2021-12-01,499000
71308,3,2,0.3,Kingston,New Hampshire,3848,1286,2016-12-22,353000
71310,4,2,2.41,Kingston,New Hampshire,3848,3815,,675000
71311,5,3,2.2,Plaistow,New Hampshire,3865,3738,2018-06-01,799000
71312,3,3,1.73,Hampstead,New Hampshire,3841,2577,,560000
71313,4,3,1.29,Derry,New Hampshire,3038,2296,2015-10-13,489900
71315,4,2,0.04,Hampton,New Hampshire,3842,1620,1993-02-24,574000
71317,10,5,24.2,Sandown,New Hampshire,3873,2142,,999900
71319,2,3,16.0,Sandown,New Hampshire,3873,2600,,859900
71320,5,5,0.94,Newburyport,Massachusetts,1950,7244,1993-04-01,2449900
71321,4,4,0.7,Newburyport,Massachusetts,1950,3397,2009-07-31,2999900
71323,7,8,0.37,Amesbury,Massachusetts,1913,6100,,3200000
71324,3,2,0.99,Danville,New Hampshire,3819,1726,2021-07-19,449900
71325,3,2,1.0,Derry,New Hampshire,3038,2000,,439900
71327,3,3,0.66,Exeter,New Hampshire,3833,1577,,549900
71331,3,2,0.24,Ipswich,Massachusetts,1938,2515,2010-01-06,649000
71332,4,3,0.39,Hampton,New Hampshire,3842,2215,2004-12-17,615000
71333,4,3,1.13,Ipswich,Massachusetts,1938,2264,1992-05-05,819900
71335,4,3,1.72,Derry,New Hampshire,3038,2714,2017-12-28,799900
71336,4,3,2.01,Exeter,New Hampshire,3833,2800,,1050000
71337,2,2,11.0,Exeter,New Hampshire,3833,1662,,552203
71338,4,3,2.34,Kingston,New Hampshire,3848,2940,,830000
71341,3,2,2.61,Plaistow,New Hampshire,3865,2100,,923900
71342,4,3,0.32,Salisbury,Massachusetts,1952,3200,,859900
71343,4,3,1.22,Hampstead,New Hampshire,3841,2620,,850000
71345,3,3,5.6,Exeter,New Hampshire,3833,1849,,470000
71346,3,2,0.25,Raymond,New Hampshire,3077,1296,,209900
71347,2,1,0.23,Hampstead,New Hampshire,3841,1142,2022-02-28,330000
71348,3,2,0.03,Salisbury,Massachusetts,1952,920,2006-02-15,339900
71349,5,3,6.9,Salisbury,Massachusetts,1952,2600,1988-10-03,489000
71350,3,1,1.15,Hampstead,New Hampshire,3841,1538,2015-07-31,365000
71351,2,1,0.22,Sandown,New Hampshire,3873,756,,309900
71353,3,2,0.42,Hampton,New Hampshire,3842,1344,2018-07-16,424900
71354,4,3,1.38,Plaistow,New Hampshire,3865,3344,,549000
71357,3,1,0.14,Ipswich,Massachusetts,1938,1213,1999-10-07,525000
71358,3,3,1.05,Newbury,Massachusetts,1922,2141,2006-06-27,650000
71359,3,2,1.06,Topsfield,Massachusetts,1983,1952,1998-10-30,679000
71360,3,3,1.81,Rowley,Massachusetts,1969,2060,,550000
71361,3,4,0.6,Seabrook,New Hampshire,3874,3082,2019-05-24,550000
71362,3,3,0.54,Topsfield,Massachusetts,1983,3355,2004-11-05,975000
71363,6,4,0.36,Exeter,New Hampshire,3833,2475,,615000
71365,3,3,0.38,Exeter,New Hampshire,3833,1872,,699900
71366,5,2,0.04,Salisbury,Massachusetts,1952,1850,,679900
71367,3,3,0.58,Hampton,New Hampshire,3842,2143,,685000
71370,2,3,16.0,Sandown,New Hampshire,3873,1800,,651000
71374,4,3,0.78,Rowley,Massachusetts,1969,2883,,1200000
71375,3,2,0.5,West Newbury,Massachusetts,1985,1834,1998-02-13,525000
71377,3,2,1.52,Danville,New Hampshire,3819,1824,2019-10-01,519900
71379,3,4,2.26,Newbury,Massachusetts,1951,3546,1988-10-07,799000
71381,3,1,3.47,Amesbury,Massachusetts,1913,1360,,425000
71382,4,4,1.01,Ipswich,Massachusetts,1938,3524,2003-04-28,798999
71383,4,2,0.62,Newbury,Massachusetts,1922,1862,2005-09-15,650000
71385,5,3,1.74,Rowley,Massachusetts,1969,3218,,899900
71388,3,3,2.0,Topsfield,Massachusetts,1983,2269,2006-11-15,764900
71389,2,1,0.13,Ipswich,Massachusetts,1938,912,,675000
71391,2,2,0.12,Amesbury,Massachusetts,1913,1301,,524900
71392,5,4,6.1,Brentwood,New Hampshire,3833,3758,2018-04-30,1295000
71393,2,2,0.28,Newburyport,Massachusetts,1950,1304,,599900
71394,3,1,0.3,Kingston,New Hampshire,3848,1340,2008-04-25,446000
71395,4,4,33.81,Kensington,New Hampshire,3833,4391,,9950000
71396,2,2,0.04,Amesbury,Massachusetts,1913,1713,2021-02-26,799000
71398,2,3,16.0,Sandown,New Hampshire,3873,1800,,676000
71399,4,2,0.97,Newbury,Massachusetts,1951,2449,1996-06-14,750000
71400,2,3,16.0,Sandown,New Hampshire,3873,1800,,826000
71402,4,3,1.03,Brentwood,New Hampshire,3833,2420,,799900
71403,5,2,0.06,Salisbury,Massachusetts,1952,1736,1996-09-06,679500
71404,3,4,1.32,Ipswich,Massachusetts,1938,2500,,869900
71405,3,2,0.67,Salisbury,Massachusetts,1952,1998,1998-10-29,359900
71406,4,2,0.19,Amesbury,Massachusetts,1983,2772,,585900
71407,2,2,1.26,Seabrook,New Hampshire,3874,1225,,334500
71410,3,2,2.19,Danville,New Hampshire,3819,1368,2021-01-04,399900
71411,3,2,0.32,Rowley,Massachusetts,1969,2300,2021-05-18,749000
71414,4,3,0.74,West Newbury,Massachusetts,1985,3392,2009-06-10,949000
71417,3,2,0.79,Exeter,New Hampshire,3833,2669,2001-04-02,748000
71421,4,3,2.01,Kensington,New Hampshire,3833,1960,2018-10-30,649900
71423,7,4,0.25,Amesbury,Massachusetts,1913,3195,2005-04-26,750000
71425,4,3,1.13,Brentwood,New Hampshire,3833,2600,,829900
71426,4,2,0.06,Newburyport,Massachusetts,1950,2171,1992-10-01,749900
71427,3,5,4.0,Topsfield,Massachusetts,1983,2910,1986-12-29,679000
71428,2,2,0.07,Newburyport,Massachusetts,1950,1540,2009-09-17,725000
71430,4,5,0.81,West Newbury,Massachusetts,1985,4250,2006-09-29,1250000
71436,3,2,1.02,Sandown,New Hampshire,3873,1164,2006-08-28,325000
71438,7,6,0.1,Hampton,New Hampshire,3842,4991,2019-09-20,2400000
71442,4,2,0.26,Seabrook,New Hampshire,3874,1800,,445000
71445,3,2,0.15,Salisbury,Massachusetts,1952,1326,2000-11-30,475000
71449,4,4,0.47,Ipswich,Massachusetts,1938,5207,2006-04-24,1397000
71450,4,2,0.14,Salisbury,Massachusetts,1952,1166,1997-06-26,1199900
71451,5,5,0.87,Atkinson,New Hampshire,3811,5460,2012-10-02,1595000
71452,3,4,0.23,Newburyport,Massachusetts,1950,2100,,1299000
71453,4,4,0.35,Newburyport,Massachusetts,1950,3341,,1995000
71454,4,3,0.6,Salisbury,Massachusetts,1952,2600,,819900
71457,4,3,0.56,Rowley,Massachusetts,1969,2853,,1085000
71458,4,3,1.65,Hampstead,New Hampshire,3841,2845,,949000
71459,2,2,11.0,Exeter,New Hampshire,3833,1922,,649900
71460,2,1,1.0,Kingston,New Hampshire,3848,1409,,329900
71461,3,1,3.25,Newton,New Hampshire,3858,1625,2013-12-27,419900
71462,3,2,0.54,Amesbury,Massachusetts,1913,3411,,524900
71469,3,6,1.7,South Hampton,New Hampshire,3827,7577,2013-05-07,975000
71472,3,3,0.34,Exeter,New Hampshire,3833,2147,2021-01-15,799900
71474,5,6,1.8,Exeter,New Hampshire,3833,8156,2018-08-17,2350000
71478,4,3,0.72,Exeter,New Hampshire,3833,3303,,1200000
71479,4,3,0.1,Newburyport,Massachusetts,1950,2669,1992-09-22,869000
71480,4,3,0.86,Newburyport,Massachusetts,1950,3819,2002-07-25,1625000
71481,4,3,0.56,Rowley,Massachusetts,1969,2853,,1150000
71482,3,3,0.06,Newburyport,Massachusetts,1950,1750,,1100000
71483,11,5,0.33,Amesbury,Massachusetts,1913,5859,,1399000
71486,4,4,1.18,Newbury,Massachusetts,1951,3300,,1795000
71487,2,3,0.24,Ipswich,Massachusetts,1938,2281,,999900
71488,3,3,0.23,Ipswich,Massachusetts,1938,2303,,994900
71489,4,3,0.23,Ipswich,Massachusetts,1938,2870,,1099900
71490,3,3,0.16,Ipswich,Massachusetts,1938,2078,,899900
71491,3,3,0.28,Newbury,Massachusetts,1951,2492,,1539000
71492,3,3,0.33,Newbury,Massachusetts,1951,2492,,1539000
71494,3,2,0.23,Seabrook,New Hampshire,3874,1404,2018-05-29,349900
71498,4,4,2.5,Derry,New Hampshire,3038,4031,,750000
71501,4,5,1.0,Plaistow,New Hampshire,3865,3612,,839900
71515,3,2,1.7,Kensington,New Hampshire,3833,1300,2017-03-28,525000
71523,3,3,0.24,Lawrence,Massachusetts,1841,2028,,499900
71524,2,1,0.11,Newburyport,Massachusetts,1950,1080,,749900
71525,2,2,0.74,Hampton,New Hampshire,3842,1146,,549999
71526,4,1,0.13,Newbury,Massachusetts,1951,988,,979900
71527,16,8,0.11,Hampton,New Hampshire,3842,4056,,3200000
71528,3,1,0.5,West Newbury,Massachusetts,1985,1553,,525000
71529,3,3,1.39,Newton,New Hampshire,3858,2359,2003-05-23,605000
71530,3,2,1.35,Derry,New Hampshire,3038,1764,2007-07-10,419900
71532,4,3,2.76,Atkinson,New Hampshire,3811,4250,2020-01-27,875000
71533,4,2,0.29,Newburyport,Massachusetts,1950,1878,,649000
71534,4,3,1.0,Derry,New Hampshire,3038,2016,2015-12-31,535000
71537,4,4,4.03,Derry,New Hampshire,3038,3557,,925000
71539,3,3,0.65,Brentwood,New Hampshire,3833,2816,2017-05-22,660000
71542,4,2,0.15,Amesbury,Massachusetts,1913,2524,2002-07-30,650000
71545,2,3,0.03,Newburyport,Massachusetts,1950,1140,1999-01-15,750000
71549,2,2,0.13,Newburyport,Massachusetts,1950,1051,2021-10-18,1175000
71554,3,3,0.26,Ipswich,Massachusetts,1938,1800,,699900
71555,3,2,0.03,Salisbury,Massachusetts,1952,1620,1995-09-15,619000
71556,3,4,0.23,Hampton,New Hampshire,3842,1753,2018-05-21,785000
71558,4,3,0.58,Rowley,Massachusetts,1969,2480,,1179900
71849,2,1,0.34,Winchester,Massachusetts,1890,1306,1992-05-04,1295000
72027,2,2,22.91,Atkinson,New Hampshire,3811,1708,,602731
72282,3,2,0.4,Peabody,Massachusetts,1960,1679,2002-02-28,539000
72285,5,3,0.36,Peabody,Massachusetts,1960,3500,2003-10-10,1295000
72409,3,3,0.08,Peabody,Massachusetts,1960,1719,2004-11-01,525000
72426,2,1,0.09,Danvers,Massachusetts,1923,1000,,175000
72439,3,1,0.44,Danvers,Massachusetts,1923,1343,,525000
72447,4,1,0.08,Beverly,Massachusetts,1915,1846,1992-12-10,459000
72467,2,2,0.15,Beverly,Massachusetts,1915,1350,1998-05-29,449000
72480,3,2,0.57,Beverly,Massachusetts,1915,1874,2009-09-18,649900
72482,3,2,0.36,Beverly,Massachusetts,1915,2040,2000-09-19,775000
72483,5,3,0.19,Peabody,Massachusetts,1960,2756,,859000
72490,4,4,1.04,Middleton,Massachusetts,1949,4200,,1999900
72515,4,3,0.46,Danvers,Massachusetts,1923,2261,,699900
72516,2,3,0.01,Middleton,Massachusetts,1949,2744,,1100000
72519,2,3,0.01,Middleton,Massachusetts,1949,2538,,979900
72521,5,3,0.24,Peabody,Massachusetts,1960,2328,2005-12-16,695000
72530,2,1,0.53,Danvers,Massachusetts,1923,1000,1996-06-13,399900
72540,4,3,0.46,Hamilton,Massachusetts,1982,2028,2000-04-27,789000
72542,4,5,0.92,Middleton,Massachusetts,1949,4917,2002-09-13,1649000
72558,3,2,0.95,Hamilton,Massachusetts,1982,1531,,589000
72571,4,3,0.41,Danvers,Massachusetts,1923,2920,,799900
72575,3,2,0.23,Danvers,Massachusetts,1923,1635,,499900
72577,4,2,0.46,Danvers,Massachusetts,1923,2255,2004-11-30,685000
72581,2,3,0.01,Middleton,Massachusetts,1949,2744,,1134900
72584,5,4,1.59,Hamilton,Massachusetts,1982,4800,,1850000
72596,5,3,0.48,Danvers,Massachusetts,1923,3124,,779000
